t: 7.179999999999891	x_0: -1261.7851270411225	x_1: 2048.7366557955825	
t: 7.189999999999891	x_0: -1241.2977604831667	x_1: 2172.3915982456124	
t: 7.199999999999891	x_0: -1219.5738445007105	x_1: 2294.038778772963	
t: 7.209999999999891	x_0: -1196.633456712981	x_1: 2413.5570155340324	
t: 7.2199999999998905	x_0: -1172.4978865576406	x_1: 2530.8270942919044	
t: 7.22999999999989	x_0: -1147.1896156147216	x_1: 2645.7318871745533	
t: 7.23999999999989	x_0: -1120.7322967429761	x_1: 2758.156469504796	
t: 7.24999999999989	x_0: -1093.1507320479282	x_1: 2867.9882345856076	
t: 7.25999999999989	x_0: -1064.470849702072	x_1: 2975.117006326305	
t: 7.269999999999889	x_0: -1034.7196796388089	x_1: 3079.4351495971077	
t: 7.279999999999889	x_0: -1003.9253281428378	x_1: 3180.8376782017112	
t: 7.289999999999889	x_0: -972.1169513608206	x_1: 3279.2223603597095	
t: 7.299999999999889	x_0: -939.3247277572235	x_1: 3374.48982159307	
t: 7.309999999999889	x_0: -905.5798295412928	x_1: 3466.5436449132776	
t: 7.319999999999888	x_0: -870.91439309216	x_1: 3555.2904682083245	
t: 7.329999999999888	x_0: -835.3614884100767	x_1: 3640.640078731356	
t: 7.339999999999888	x_0: -798.9550876227631	x_1: 3722.5055045955437	
t: 7.349999999999888	x_0: -761.7300325768077	x_1: 3800.8031031825744	
t: 7.3599999999998875	x_0: -723.7220015449819	x_1: 3875.4526463751017	
t: 7.369999999999887	x_0: -684.9674750812309	x_1: 3946.3774025265097	
t: 7.379999999999887	x_0: -645.5037010559657	x_1: 4013.50421508447	
t: 7.389999999999887	x_0: -605.368658905121	x_1: 4076.763577787955	
t: 7.399999999999887	x_0: -564.6010231272414	x_1: 4136.089706360657	
t: 7.4099999999998865	x_0: -523.2401260636349	x_1: 4191.420606627127	
t: 7.419999999999886	x_0: -481.3259199973636	x_1: 4242.698138981364	
t: 7.429999999999886	x_0: -438.89893860754995	x_1: 4289.868079141105	
t: 7.439999999999886	x_0: -396.0002578161389	x_1: 4332.880175124646	
t: 7.449999999999886	x_0: -352.6714560648925	x_1: 4371.688200390628	
t: 7.459999999999885	x_0: -308.9545740609862	x_1: 4406.250003084987	
t: 7.469999999999885	x_0: -264.8920740301363	x_1: 4436.527551342963	
t: 7.479999999999885	x_0: -220.52679851670666	x_1: 4462.486974597917	
t: 7.489999999999885	x_0: -175.9019287707275	x_1: 4484.098600852554	
t: 7.4999999999998845	x_0: -131.06094276220196	x_1: 4501.336989872086	
t: 7.509999999999884	x_0: -86.0475728634811	x_1: 4514.180962262782	
t: 7.519999999999884	x_0: -40.905763240853275	x_1: 4522.613624403402	
t: 7.529999999999884	x_0: 4.320373003180748	x_1: 4526.622389201006	
t: 7.539999999999884	x_0: 49.58659689519081	x_1: 4526.198992646694	
t: 7.5499999999998835	x_0: 94.84858682165775	x_1: 4521.3395061509655	
t: 7.559999999999883	x_0: 140.0619818831674	x_1: 4512.044344642443	
t: 7.569999999999883	x_0: 185.1824253295918	x_1: 4498.318270417893	
t: 7.579999999999883	x_0: 230.16560803377075	x_1: 4480.170392735593	
t: 7.589999999999883	x_0: 274.9673119611267	x_1: 4457.614163148283	
t: 7.599999999999882	x_0: 319.5434535926095	x_1: 4430.667366576093	
t: 7.609999999999882	x_0: 363.85012725837043	x_1: 4399.352108124017	
t: 7.619999999999882	x_0: 407.8436483396106	x_1: 4363.6947956526965	
t: 7.629999999999882	x_0: 451.48059629613755	x_1: 4323.7261181154145	
t: 7.6399999999998816	x_0: 494.7178574772917	x_1: 4279.481019678393	
t: 7.649999999999881	x_0: 537.5126676740756	x_1: 4230.998669645618	
t: 7.659999999999881	x_0: 579.8226543705318	x_1: 4178.322428213559	
t: 7.669999999999881	x_0: 621.6058786526675	x_1: 4121.4998080852465	
t: 7.679999999999881	x_0: 662.82087673352	x_1: 4060.582431977285	
t: 7.6899999999998805	x_0: 703.4267010532928	x_1: 3995.6259860574	
t: 7.69999999999988	x_0: 743.3829609138669	x_1: 3926.690169354177	
t: 7.70999999999988	x_0: 782.6498626074086	x_1: 3853.8386391846184	
t: 7.71999999999988	x_0: 821.1882489992548	x_1: 3777.1389526490925	
t: 7.72999999999988	x_0: 858.9596385257457	x_1: 3696.6625042471655	
t: 7.739999999999879	x_0: 895.9262635682173	x_1: 3612.4844596716425	
t: 7.749999999999879	x_0: 932.0511081649338	x_1: 3524.6836858419574	
t: 7.759999999999879	x_0: 967.2979450233533	x_1: 3433.342677241794	
t: 7.769999999999879	x_0: 1001.6313717957713	x_1: 3338.5474786295053	
t: 7.779999999999879	x_0: 1035.0168465820664	x_1: 3240.3876041935196	
t: 7.789999999999878	x_0: 1067.4207226240017	x_1: 3138.955953228477	
t: 7.799999999999878	x_0: 1098.8102821562863	x_1: 3034.348722411325	
t: 7.809999999999878	x_0: 1129.1537693803996	x_1: 2926.665314760009	
t: 7.819999999999878	x_0: 1158.4204225279996	x_1: 2816.00824536073	
t: 7.8299999999998775	x_0: 1186.580504981607	x_1: 2702.483043952986	
t: 7.839999999999877	x_0: 1213.6053354211367	x_1: 2586.1981544647883	
t: 7.849999999999877	x_0: 1239.4673169657847	x_1: 2467.264831593517	
t: 7.859999999999877	x_0: 1264.13996528172	x_1: 2345.7970345308704	
t: 7.869999999999877	x_0: 1287.5979356270286	x_1: 2221.9113179332617	
t: 7.879999999999876	x_0: 1309.8170488063613	x_1: 2095.726720241813	
t: 7.889999999999876	x_0: 1330.7743160087794	x_1: 1967.3646494587895	
t: 7.899999999999876	x_0: 1350.4479625033673	x_1: 1836.948766489929	
t: 7.909999999999876	x_0: 1368.8174501682665	x_1: 1704.6048661645991	
t: 7.919999999999876	x_0: 1385.8634988299125	x_1: 1570.460756048109	
t: 7.929999999999875	x_0: 1401.5681063903935	x_1: 1434.6461331627777	
t: 7.939999999999875	x_0: 1415.9145677220213	x_1: 1297.2924587365192	
t: 7.949999999999875	x_0: 1428.8874923093865	x_1: 1158.532831099761	
t: 7.959999999999875	x_0: 1440.472820620384	x_1: 1018.5018568534413	
t: 7.9699999999998745	x_0: 1450.6578391889184	x_1: 877.3355204326436	
t: 7.979999999999874	x_0: 1459.4311943932448	x_1: 735.1710521921297	
t: 7.989999999999874	x_0: 1466.7829049151662	x_1: 592.1467951415916	
t: 7.999999999999874	x_0: 1472.7043728665822	x_1: 448.4020704599053	
t: 8.009999999999874	x_0: 1477.1883935711812	x_1: 304.0770419189802	
t: 8.019999999999873	x_0: 1480.229163990371	x_1: 159.31257934900447	
t: 8.029999999999873	x_0: 1481.8222897838612	x_1: 14.250121277948097	
t: 8.039999999999873	x_0: 1481.9647909966407	x_1: -130.9684631208703	
t: 8.049999999999873	x_0: 1480.655106365432	x_1: -276.2010126385411	
t: 8.059999999999873	x_0: 1477.8930962390466	x_1: -421.30521306235346	
t: 8.069999999999872	x_0: 1473.680044108423	x_1: -566.13873649378	
t: 8.079999999999872	x_0: 1468.0186567434853	x_1: -710.5593808164055	
t: 8.089999999999872	x_0: 1460.9130629353212	x_1: -854.425209177267	
t: 8.099999999999872	x_0: 1452.3688108435485	x_1: -997.5946893449285	
t: 8.109999999999872	x_0: 1442.3928639500994	x_1: -1139.9268328075964	
t: 8.119999999999871	x_0: 1430.9935956220233	x_1: -1281.2813334747061	
t: 8.129999999999871	x_0: 1418.1807822872763	x_1: -1421.5187058456645	
t: 8.139999999999871	x_0: 1403.9655952288197	x_1: -1560.5004225098176	
t: 8.14999999999987	x_0: 1388.3605910037215	x_1: -1698.089050842242	
t: 8.15999999999987	x_0: 1371.3797004952992	x_1: -1834.1483887606066	
t: 8.16999999999987	x_0: 1353.0382166076931	x_1: -1968.5435994091458	
t: 8.17999999999987	x_0: 1333.3527806136017	x_1: -2101.1413446366996	
t: 8.18999999999987	x_0: 1312.3413671672347	x_1: -2231.8099171368326	
t: 8.19999999999987	x_0: 1290.0232679958663	x_1: -2360.4193711192215	
t: 8.20999999999987	x_0: 1266.419074284674	x_1: -2486.8416513828165	
t: 8.21999999999987	x_0: 1241.5506577708459	x_1: -2610.9507206627145	
t: 8.229999999999869	x_0: 1215.4411505642188	x_1: -2732.6226851242573	
t: 8.239999999999869	x_0: 1188.1149237129762	x_1: -2851.735917879551	
t: 8.249999999999869	x_0: 1159.5975645341807	x_1: -2968.1711804034226	
t: 8.259999999999868	x_0: 1129.9158527301465	x_1: -3081.811741727772	
t: 8.269999999999868	x_0: 1099.0977353128687	x_1: -3192.5434952953265	
t: 8.279999999999868	x_0: 1067.1723003599154	x_1: -3300.2550733559874	
t: 8.289999999999868	x_0: 1034.1697496263555	x_1: -3404.837958791259	
t: 8.299999999999867	x_0: 1000.1213700384429	x_1: -3506.186594254642	
t: 8.309999999999867	x_0: 965.0595040958965	x_1: -3604.1984885184092	
t: 8.319999999999867	x_0: 929.0175192107124	x_1: -3698.774319919807	
t: 8.329999999999867	x_0: 892.0297760115143	x_1: -3789.818036802457	
t: 8.339999999999867	x_0: 854.1315956434897	x_1: -3877.2369548515853	
t: 8.349999999999866	x_0: 815.3592260949739	x_1: -3960.9418512246475	
t: 8.359999999999866	x_0: 775.7498075827274	x_1: -4040.8470553819548	
t: 8.369999999999866	x_0: 735.3413370289078	x_1: -4116.870536525062	
t: 8.379999999999866	x_0: 694.1726316636572	x_1: -4188.933987553894	
t: 8.389999999999866	x_0: 652.2832917881183	x_1: -4256.962905456933	
t: 8.399999999999865	x_0: 609.713662733549	x_1: -4320.886668052169	
t: 8.409999999999865	x_0: 566.5047960530272	x_1: -4380.638607000056	
t: 8.419999999999865	x_0: 522.6984099830266	x_1: -4436.156077013253	
t: 8.429999999999865	x_0: 478.3368492128941	x_1: -4487.38052119159	
t: 8.439999999999864	x_0: 433.4630440009782	x_1: -4534.257532414454	
t: 8.449999999999864	x_0: 388.12046867683364	x_1: -4576.7369107265495	
t: 8.459999999999864	x_0: 342.35309956956814	x_1: -4614.772716656879	
t: 8.469999999999864	x_0: 296.20537240299933	x_1: -4648.323320414697	
t: 8.479999999999864	x_0: 249.72213919885235	x_1: -4677.351446910191	
t: 8.489999999999863	x_0: 202.94862472975043	x_1: -4701.824216551679	
t: 8.499999999999863	x_0: 155.93038256423364	x_1: -4721.713181775194	
t: 8.509999999999863	x_0: 108.71325074648169	x_1: -4736.9943592664895	
t: 8.519999999999863	x_0: 61.343307153816795	x_1: -4747.648257839644	
t: 8.529999999999863	x_0: 13.866824575420353	x_1: -4753.659901940719	
t: 8.539999999999862	x_0: -33.66977444398683	x_1: -4755.018850749109	
t: 8.549999999999862	x_0: -81.21996295147792	x_1: -4751.719212853599	
t: 8.559999999999862	x_0: -128.7371550800139	x_1: -4743.759656484354	
t: 8.569999999999862	x_0: -176.17475164485745	x_1: -4731.143415286513	
t: 8.579999999999862	x_0: -223.48618579772258	x_1: -4713.878289625317	
t: 8.589999999999861	x_0: -270.62496869397575	x_1: -4691.97664341714	
t: 8.599999999999861	x_0: -317.5447351281471	x_1: -4665.45539648513	
t: 8.60999999999986	x_0: -364.1992890929984	x_1: -4634.336012442572	
t: 8.61999999999986	x_0: -410.5426492174241	x_1: -4598.644482111458	
t: 8.62999999999986	x_0: -456.5290940385387	x_1: -4558.411302488151	
t: 8.63999999999986	x_0: -502.1132070634202	x_1: -4513.671451272374	
t: 8.64999999999986	x_0: -547.249921576144	x_1: -4464.464356980158	
t: 8.65999999999986	x_0: -591.8945651459455	x_1: -4410.833864665697	
t: 8.66999999999986	x_0: -636.0029037926025	x_1: -4352.828197281394	
t: 8.67999999999986	x_0: -679.5311857654165	x_1: -4290.499912709719	
t: 8.68999999999986	x_0: -722.4361848925137	x_1: -4223.905856504708	
t: 8.699999999999859	x_0: -764.6752434575608	x_1: -4153.107110385242	
t: 8.709999999999859	x_0: -806.2063145614133	x_1: -4078.168936526401	
t: 8.719999999999859	x_0: -846.9880039266773	x_1: -3999.1607176993825	
t: 8.729999999999858	x_0: -886.9796111036711	x_1: -3916.155893314568	
t: 8.739999999999858	x_0: -926.1411700368168	x_1: -3829.2318914264083	
t: 8.749999999999858	x_0: -964.4334889510809	x_1: -3738.4700567628	
t: 8.759999999999858	x_0: -1001.8181895187089	x_1: -3643.955574845594	
t: 8.769999999999857	x_0: -1038.2577452671649	x_1: -3545.7773922727606	
t: 8.779999999999857	x_0: -1073.7155191898926	x_1: -3444.0281332365785	
t: 8.789999999999857	x_0: -1108.1558005222585	x_1: -3338.804012355969	
t: 8.799999999999857	x_0: -1141.5438406458181	x_1: -3230.204743904788	
t: 8.809999999999857	x_0: -1173.845888084866	x_1: -3118.333447521498	
t: 8.819999999999856	x_0: -1205.0292225600808	x_1: -3003.296550489181	
t: 8.829999999999856	x_0: -1235.0621880649726	x_1: -2885.203686678293	
t: 8.839999999999856	x_0: -1263.9142249317556	x_1: -2764.1675922479253	
t: 8.849999999999856	x_0: -1291.5559008542348	x_1: -2640.3039982046134	
t: 8.859999999999856	x_0: -1317.9589408362808	x_1: -2513.7315199208983	
t: 8.869999999999855	x_0: -1343.09625603549	x_1: -2384.571543718943	
t: 8.879999999999855	x_0: -1366.9419714726794	x_1: -2252.9481106274648	
t: 8.889999999999855	x_0: -1389.471452578954	x_1: -2118.987797423142	
t: 8.899999999999855	x_0: -1410.6613305531855	x_1: -1982.8195950704046	
t: 8.909999999999854	x_0: -1430.4895265038895	x_1: -1844.5747846761924	
t: 8.919999999999854	x_0: -1448.9352743506513	x_1: -1704.3868110788112	
t: 8.929999999999854	x_0: -1465.9791424614393	x_1: -1562.3911541924474	
t: 8.939999999999854	x_0: -1481.6030540033637	x_1: -1418.7251982312264	
t: 8.949999999999854	x_0: -1495.790305985676	x_1: -1273.5280989388966	
t: 8.959999999999853	x_0: -1508.525586975065	x_1: -1126.9406489523003	
t: 8.969999999999853	x_0: -1519.7949934645878	x_1: -979.105141428744	
t: 8.979999999999853	x_0: -1529.5860448788753	x_1: -830.1652320692144	
t: 8.989999999999853	x_0: -1537.8876971995676	x_1: -680.2657996710847	
t: 8.999999999999853	x_0: -1544.6903551962785	x_1: -529.5528053455271	
t: 9.009999999999852	x_0: -1549.9858832497337	x_1: -378.17315053629176	
t: 9.019999999999852	x_0: -1553.7676147550965	x_1: -226.27453397781784	
t: 9.029999999999852	x_0: -1556.0303600948746	x_1: -74.00530773181836	
t: 9.039999999999852	x_0: -1556.7704131721928	x_1: 78.48566755747936	
t: 9.049999999999851	x_0: -1555.985556496618	x_1: 231.04916804835426	
t: 9.059999999999851	x_0: -1553.6750648161346	x_1: 383.5357525850228	
t: 9.069999999999851	x_0: -1549.8397072902844	x_1: 535.795908937004	
t: 9.07999999999985	x_0: -1544.4817482009144	x_1: 687.6802002514519	
t: 9.08999999999985	x_0: -1537.6049461983998	x_1: 839.0394115751415	
t: 9.09999999999985	x_0: -1529.2145520826484	x_1: 989.7246963025847	
t: 9.10999999999985	x_0: -1519.3173051196227	x_1: 1139.5877224066842	
t: 9.11999999999985	x_0: -1507.9214278955558	x_1: 1288.4808183084072	
t: 9.12999999999985	x_0: -1495.0366197124717	x_1: 1436.2571182421716	
t: 9.13999999999985	x_0: -1480.67404853005	x_1: 1582.7707069739938	
t: 9.14999999999985	x_0: -1464.84634146031	x_1: 1727.8767637299388	
t: 9.15999999999985	x_0: -1447.5675738230107	x_1: 1871.4317051930493	
t: 9.169999999999849	x_0: -1428.8532567710802	x_1: 2013.2933274277043	
t: 9.179999999999849	x_0: -1408.720323496803	x_1: 2153.32094659127	
t: 9.189999999999849	x_0: -1387.1871140308904	x_1: 2291.3755382939567	
t: 9.199999999999848	x_0: -1364.2733586479508	x_1: 2427.319875468984	
t: 9.209999999999848	x_0: -1340.0001598932608	x_1: 2561.018664616483	
t: 9.219999999999848	x_0: -1314.3899732470961	x_1: 2692.3386802860227	
t: 9.229999999999848	x_0: -1287.4665864442359	x_1: 2821.148897664238	
t: 9.239999999999847	x_0: -1259.2550974675935	x_1: 2947.320623135773	
t: 9.249999999999847	x_0: -1229.7818912362357	x_1: 3070.7276226875974	
t: 9.259999999999847	x_0: -1199.0746150093596	x_1: 3191.2462480287486	
t: 9.269999999999847	x_0: -1167.162152529072	x_1: 3308.755560299666	
t: 9.279999999999847	x_0: -1134.0745969260754	x_1: 3423.137451247515	
t: 9.289999999999846	x_0: -1099.8432224136002	x_1: 3534.2767617462705	
t: 9.299999999999846	x_0: -1064.5004547961375	x_1: 3642.061397542803	
t: 9.309999999999846	x_0: -1028.0798408207095	x_1: 3746.3824421128247	
t: 9.319999999999846	x_0: -990.6160163995812	x_1: 3847.1342665132543	
t: 9.329999999999846	x_0: -952.1446737344487	x_1: 3944.214636120413	
t: 9.339999999999845	x_0: -912.7025273732446	x_1: 4037.524814146389	
t: 9.349999999999845	x_0: -872.3272792317807	x_1: 4126.969661828967	
t: 9.359999999999845	x_0: -831.057582613491	x_1: 4212.457735193681	
t: 9.369999999999845	x_0: -788.9330052615542	x_1: 4293.901378289804	
t: 9.379999999999844	x_0: -745.9939914786561	x_1: 4371.216812805436	
t: 9.389999999999844	x_0: -702.2818233506017	x_1: 4444.324223970345	
t: 9.399999999999844	x_0: -657.8385811108983	x_1: 4513.147842658704	
t: 9.409999999999844	x_0: -612.7071026843113	x_1: 4577.616023607572	
t: 9.419999999999844	x_0: -566.9309424482356	x_1: 4637.661319670635	
t: 9.429999999999843	x_0: -520.5543292515292	x_1: 4693.2205520305615	
t: 9.439999999999843	x_0: -473.6221237312236	x_1: 4744.2348762972115	
t: 9.449999999999843	x_0: -426.1797749682515	x_1: 4790.649844422871	
t: 9.459999999999843	x_0: -378.2732765240228	x_1: 4832.41546236976	
t: 9.469999999999843	x_0: -329.94912190032517	x_1: 4869.486243469114	
t: 9.479999999999842	x_0: -281.25425946563405	x_1: 4901.821257415346	
t: 9.489999999999842	x_0: -232.23604689148058	x_1: 4929.384174842978	
t: 9.499999999999842	x_0: -182.9422051430508	x_1: 4952.143307438343	
t: 9.509999999999842	x_0: -133.4207720686674	x_1: 4970.071643542362	
t: 9.519999999999841	x_0: -83.72005563324376	x_1: 4983.146879205091	
t: 9.529999999999841	x_0: -33.88858684119285	x_1: 4991.351444657149	
t: 9.539999999999841	x_0: 16.024927605378643	x_1: 4994.672526167586	
t: 9.54999999999984	x_0: 65.9716528670545	x_1: 4993.102083262259	
t: 9.55999999999984	x_0: 115.9026736996771	x_1: 4986.636861281288	
t: 9.56999999999984	x_0: 165.76904231248997	x_1: 4975.278399258719	
t: 9.57999999999984	x_0: 215.52182630507716	x_1: 4959.033033112095	
t: 9.58999999999984	x_0: 265.1121566361981	x_1: 4937.911894134198	
t: 9.59999999999984	x_0: 314.4912755775401	x_1: 4911.93090278385	
t: 9.60999999999984	x_0: 363.61058460537856	x_1: 4881.110757777251	
t: 9.61999999999984	x_0: 412.4216921831511	x_1: 4845.476920485924	
t: 9.62999999999984	x_0: 460.87646138801034	x_1: 4805.059594651975	
t: 9.639999999999839	x_0: 508.9270573345301	x_1: 4759.89370143595	
t: 9.649999999999839	x_0: 556.5259943488896	x_1: 4710.018849817166	
t: 9.659999999999838	x_0: 603.6261828470613	x_1: 4655.479302370974	
t: 9.669999999999838	x_0: 650.180975870771	x_1: 4596.323936451962	
t: 9.679999999999838	x_0: 696.1442152352906	x_1: 4532.606200816626	
t: 9.689999999999838	x_0: 741.4702772434568	x_1: 4464.384067723568	
t: 9.699999999999838	x_0: 786.1141179206925	x_1: 4391.719980553708	
t: 9.709999999999837	x_0: 830.0313177262295	x_1: 4314.680796997481	
t: 9.719999999999837	x_0: 873.1781256962043	x_1: 4233.33772786031	
t: 9.729999999999837	x_0: 915.5115029748074	x_1: 4147.766271542082	
t: 9.739999999999837	x_0: 956.9891656902282	x_1: 4058.0461442505507	
t: 9.749999999999837	x_0: 997.5696271327338	x_1: 3964.261206012908	
t: 9.759999999999836	x_0: 1037.2122391928629	x_1: 3866.4993825539004	
t: 9.769999999999836	x_0: 1075.877233018402	x_1: 3764.852583113	
t: 9.779999999999836	x_0: 1113.525758849532	x_1: 3659.4166142771965	
t: 9.789999999999836	x_0: 1150.1199249923038	x_1: 3550.2910899099425	
t: 9.799999999999836	x_0: 1185.6228358914032	x_1: 3437.579337260697	
t: 9.809999999999835	x_0: 1219.99862926401	x_1: 3321.3882993433394	
t: 9.819999999999835	x_0: 1253.2125122574434	x_1: 3201.8284336754664	
t: 9.829999999999835	x_0: 1285.2307965941982	x_1: 3079.013607474237	
t: 9.839999999999835	x_0: 1316.0209326689405	x_1: 2953.0609894080053	
t: 9.849999999999834	x_0: 1345.5515425630206	x_1: 2824.090938006449	
t: 9.859999999999834	x_0: 1373.792451943085	x_1: 2692.226886835273	
t: 9.869999999999834	x_0: 1400.714720811438	x_1: 2557.5952265448504	
t: 9.879999999999834	x_0: 1426.2906730768864	x_1: 2420.3251839053296	
t: 9.889999999999834	x_0: 1450.4939249159397	x_1: 2280.5486979437947	
t: 9.899999999999833	x_0: 1473.2994118953777	x_1: 2138.4002933020324	
t: 9.909999999999833	x_0: 1494.683414828398	x_1: 1994.0169509362854	
t: 9.919999999999833	x_0: 1514.623584337761	x_1: 1847.5379762831024	
t: 9.929999999999833	x_0: 1533.098964100592	x_1: 1699.1048650180019	
t: 9.939999999999833	x_0: 1550.090012750772	x_1: 1548.8611665361439	
t: 9.949999999999832	x_0: 1565.5786244161336	x_1: 1396.9523452865683	
t: 9.959999999999832	x_0: 1579.5481478689992	x_1: 1243.5256400937872	
t: 9.969999999999832	x_0: 1591.983404269937	x_1: 1088.7299216026252	
t: 9.979999999999832	x_0: 1602.8707034859633	x_1: 932.7155479841713	
t: 9.989999999999831	x_0: 1612.197858965805	x_1: 775.6342190425469	
